id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
6483,12.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.36099568,0.381078645,29.55801912,3276.36206
6484,169.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.518556034,0.433407697,36.54941505,6638.65649
6485,364.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.570329618,0.463152392,36.63337572,6187.95188
6486,23.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.556301788,0.476588872,39.09688443,6903.87339
6487,731.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.470593127,0.435584965,34.87061011,5628.8828
6488,94.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.552926828,0.471650366,38.82636429,6620.09877
6489,470.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.489326401,0.442952601,33.79678871,5649.03716
6490,303.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.622622866,0.513728593,43.33471751,8002.9971
6491,638.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.391598449,0.401091418,32.85641894,3943.13168
6492,473.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.437424398,0.40248084,32.16492155,4590.82334
6493,636.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.473142233,0.424657113,33.23980604,5428.10602
6494,280.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.546259537,0.476928353,36.95787336,6826.20873
6495,204.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.603524723,0.501359058,42.16770498,7016.89385
6496,478.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.505619046,0.45952792,36.40698205,6598.85404
6497,585.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.349908358,0.383219703,28.79344014,3501.17992
6498,439.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.645475445,0.511834352,46.36934409,7924.51678
6499,397.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.393394771,0.393781726,29.73999168,3943.13168
6500,50.0,25.0,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.437609121,0.426746554,33.53267475,4899.11899
6501,571.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,65.6,68.2,33.0,55.9,34.0,0.56,0.469925759,0.429710486,33.93441738,5347.71894
6502,679.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.469631675,0.415270878,33.60574758,5945.89951
6503,533.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.422547698,0.42018755,32.21562101,4493.64409
6504,19.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.37680364,0.377888031,29.37060684,3748.46547
6505,695.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.393394771,0.401506621,30.79374092,4100.75917
6506,357.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.555210358,0.479607332,39.50571347,7181.42522
6507,334.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.547743879,0.476588872,38.70734774,7219.76039
6508,476.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.530709113,0.425331523,36.04067528,8357.06722
6509,586.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.629606256,0.521053692,44.57214339,8090.41713
6510,581.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.496598201,0.445071322,35.13495468,5715.0084
6511,575.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.596551315,0.494864674,41.35738644,7570.48492
6512,552.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.480072982,0.447536765,35.18441169,5729.71505
6513,517.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.325920891,0.372179064,27.62154773,3494.94296
6514,249.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.46082121,0.405525072,32.29905902,5403.69852
6515,574.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.476364762,0.417908804,33.53267475,5377.27086
6516,271.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480963646,0.433081146,34.05053194,5597.02216
6517,25.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.262139643,0.349353787,25.43353016,2384.72892
6518,170.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489083314,0.44252903,35.37114225,6037.68613
6519,703.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.496270554,0.445284233,35.55511529,5503.09583
6520,599.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.490016595,0.442535249,35.82485206,5898.01573
6521,102.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.596551315,0.497978979,41.6316451,7517.44077
6522,341.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.521906846,0.457845739,36.09379556,6880.7759
6523,546.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.320564713,0.377566465,33.28480863,2384.72892
6524,594.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.39936701,0.409862936,31.07883034,4320.87416
6525,430.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.404617089,0.403476889,31.37824094,4163.82304
6526,68.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.447668818,0.429230513,31.67018669,4968.60117
6527,389.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.585434474,0.488112101,40.54647951,8823.69011
6528,336.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.582482579,0.485791513,40.55501923,7172.43501
6529,303.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.587319779,0.496931048,41.44744954,7761.15796
6530,757.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.557250655,0.473088807,38.82636429,6929.5548
6531,33.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.262139643,0.349353787,25.43353016,2379.90521
6532,541.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.483872542,0.445238125,34.0390339,5333.87334
6533,48.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.450102564,0.428903862,33.60534043,5715.0084
6534,6.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.387861179,0.395435754,30.59699446,3911.42225
6535,141.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.451083154,0.419747673,33.10696962,5046.45734
6536,287.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.610993712,0.506528353,42.33928002,7861.46538
6537,639.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559094277,0.476308423,39.18675925,7005.0386
6538,547.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476178181,0.42018755,35.93380223,5732.24032
6539,446.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566413581,0.486201582,40.0282126,7301.10622
6540,451.0,12.5,0.25,0.38,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.599953146,0.495898084,40.86547798,7660.88604
6541,214.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.574989422,0.480106144,40.55501923,7241.37053
6542,634.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.511750776,0.454522205,37.33661143,5695.56442
6543,374.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.586760249,0.482227496,40.86547798,7406.90248
6544,703.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.567958657,0.48881217,39.92318644,6852.97971
6545,558.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.502842336,0.458966196,36.46620322,5831.7066
6546,294.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.611993912,0.529619103,43.74980674,8211.0795
6547,147.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.509989204,0.454917386,36.36293728,5811.21147
6548,569.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.402226397,0.401091418,30.27510191,4245.28573
6549,216.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.57467888,0.44252903,35.89837298,7608.62182
6550,717.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.531583632,0.466492143,38.64034468,6806.49269
6551,548.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.442626748,0.401275192,32.71791783,4802.6043
6552,619.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.403217329,0.409862936,31.57410804,4247.50893
6553,567.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.523070143,0.457845739,37.81761708,6749.51819
6554,726.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.542170237,0.446575791,35.48700839,6480.80815
6555,83.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.508275418,0.45386752,36.41565722,6033.77856
6556,530.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.437609121,0.439040667,32.66436708,4700.57615
6557,501.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.402838656,0.409260571,31.87518207,4278.76321
6558,416.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.598814008,0.497864974,41.35738644,7322.60914
6559,596.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.54259037,0.463020067,37.25124178,7007.66825
6560,482.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546174929,0.458467231,40.16166766,7103.50894
6561,266.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.63346314,0.5251356,46.36934409,8823.69011
6562,743.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.47771355,0.438026493,34.5252582,5498.46022
6563,596.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.567975637,0.465952713,37.02177209,6370.89887
6564,732.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.450102564,0.404413006,32.15868546,5154.97591
6565,278.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.627442488,0.513728593,43.2720749,8109.2305
6566,571.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.363726236,0.383470679,29.46743356,3631.90544
6567,74.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.463097152,0.426773305,33.3406292,5377.27086
6568,459.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.571708025,0.474776543,39.85898134,7297.7321
6569,726.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.451083154,0.40166998,31.37824094,4924.35736
6570,60.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.508296527,0.451986086,36.68541263,6097.44285
6571,389.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.530709113,0.460305334,37.44044874,6251.61184
6572,24.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.44371199,0.424902006,33.16394425,4947.60566
6573,413.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.564794821,0.466453575,39.64669117,6920.08427
6574,459.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.453234697,0.433844688,34.33876109,5154.97591
6575,197.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.594206083,0.490020262,41.63017886,7529.17505
6576,8.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.382036352,0.400980125,30.12737627,3941.25512
6577,473.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.454725217,0.417915449,33.74349354,4966.77945
6578,552.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.473249032,0.440241496,35.18441169,5722.57676
6579,131.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.4965362,0.44252903,35.97225667,6189.7798
6580,597.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.548724554,0.430368732,36.24969463,6998.37875
6581,640.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.398487848,0.409862936,31.79835142,4045.47966
6582,440.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.63346314,0.508336663,45.48708185,8007.20621
6583,434.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.263704884,0.352186419,27.44242745,2825.00374
6584,247.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.496019026,0.445308404,35.59821657,5916.86224
6585,152.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.428321547,0.424311942,33.76469664,4418.44126
6586,188.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.600388431,0.500292047,43.33629767,8007.20621
6587,424.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.564904359,0.488638858,39.46947609,6747.59779
6588,625.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.557250655,0.472979714,38.64034468,6569.24967
6589,672.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403476889,0.405525072,31.59741611,4218.32799
6590,405.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.578889093,0.485752533,40.03902035,7455.41638
6591,154.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.337022711,0.373748945,28.45383631,3471.19214
6592,749.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.585313688,0.486816771,40.65549833,7235.77564
6593,600.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.494677622,0.442193092,35.92331365,5016.74159
6594,735.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53513718,0.441470296,37.77937909,6801.32393
6595,183.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566350244,0.460305334,37.96686445,6370.89887
6596,441.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.449875425,0.398804938,31.79835142,4905.49871
6597,268.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.566319234,0.463821541,39.07173864,6591.78118
6598,757.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.496636394,0.446570029,35.90984596,5932.23909
6599,716.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.440365017,0.437317312,34.5252582,4323.93099
6600,481.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.447780771,0.424902006,33.85831713,5126.99318
6601,573.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.508341786,0.457845739,36.04067528,6097.44285
6602,574.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.449877074,0.39604355,31.37824094,4898.83586
6603,274.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.626397463,0.516666897,43.37204316,8013.62631
6604,634.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.534126224,0.437359742,36.31114278,7555.17159
6605,69.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.51425307,0.45386752,36.62496616,6361.48951
6606,582.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.599556267,0.500647106,41.07457289,7675.96352
6607,180.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.593029845,0.492641907,41.6216451,7044.56761
6608,552.0,25.0,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.350992769,0.377566465,29.55801912,3708.20502
6609,712.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.496270554,0.448463132,35.88512085,5916.86224
6610,454.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.54613583,0.455560504,37.80745277,7122.49056
6611,683.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.494677622,0.445071322,35.77113923,5817.18527
6612,711.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.41545835,0.402362581,31.08154655,4393.52743
6613,564.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.498261098,0.417545412,35.18597077,6281.91711
6614,723.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.432911682,0.424240102,32.09005649,4587.38557
6615,313.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520592483,0.417908804,35.56261102,6400.02221
6616,577.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.396762494,0.402362581,31.10161493,4234.86859
6617,705.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.402052391,0.401719969,30.59699446,4476.81146
6618,658.0,25.0,0.5,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.340822336,0.379871916,28.44269908,3322.9462
6619,236.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.599956822,0.498475898,41.44744954,7829.514
6620,761.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.507250655,0.450498441,36.16966007,6132.99793
6621,62.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.363981224,0.395435754,29.97653895,3866.79896
6622,708.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.424778393,0.397617195,31.44841986,4968.60117
6623,607.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.429580755,0.394461774,33.23244939,4930.61903
6624,583.0,25.0,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.386518419,0.400831119,30.59699446,3948.98691
6625,651.0,25.0,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.483671436,0.442111609,33.53267475,5531.35174
6626,631.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.555210358,0.471189418,39.82088488,6746.4546
6627,68.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449875425,0.398804938,31.88184658,5399.86113
6628,285.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.571610169,0.483047479,40.65549833,7483.73632
6629,634.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.557250655,0.47767525,38.6454264,6514.63899
6630,575.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.53990422,0.488615886,40.03902035,7411.17457
6631,29.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.424778393,0.409260571,31.59741611,4418.44126
6632,571.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.488485703,0.445071322,35.71826335,5544.62172
6633,343.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.506104448,0.449306369,36.01862394,6109.85047
6634,582.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.530112463,0.465157167,37.52543015,6306.55062
6635,61.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.473458531,0.435764199,34.18362679,5529.06614
6636,114.0,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.546259537,0.476308423,39.06314597,6920.08427
6637,571.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.384610827,0.377915162,30.59699446,4336.10096
6638,181.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.612478041,0.510575061,43.93700206,7933.30235
6639,58.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.508675267,0.453340965,36.2629303,5931.7528
6640,551.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.518626455,0.467854471,38.54027918,6826.20873
6641,251.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.530916639,0.466453575,37.07093657,6117.4759
6642,247.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.439423956,0.423763672,33.95797729,4282.70063
6643,106.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.494906594,0.443754909,35.11873926,5566.52275
6644,575.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.456503309,0.438514042,33.23244939,5192.88315
6645,729.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.396762494,0.403128905,31.38338142,4163.82304
6646,316.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.500058984,0.444139023,35.50118221,5566.52275
6647,271.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.509933842,0.450498441,36.6742427,6707.59259
6648,181.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.509158377,0.450786211,36.82816896,6276.41054
6649,732.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.350874635,0.383377956,29.13659362,3511.5379
